"1","607","6390","メモ","","※中長期的検討課題
・ジェネリック卸のデータ取込方法
・先発、後発の薬価金額表示
・各種分析資料（実績動向、統計）
・簡易マニュアル表示機能をシステム内に持たせたい
・データベースの出力方法","","メモ","","","","","","","2016-02-22 00:00:00","","","","","","","","","","","","","",""
"1","608","6400","メモ","","※保留
・一覧表部分は画面中央以下にレイアウトしてメモ欄確保
　→（保留）まずは現在のレイアウトで運用して必要に応じて考える。
","","メモ","","","","","","","2016-02-22 00:00:00","","","","","","","","","","","","","",""
"1","609","6410","請求書発行","","・HPプロ数、LMプロ数の算出条件を変更して頂きたい。
　LMから医療機関向けの値引き、値増しについては売上額に含めて計算してほしい。（薬価は対象外）","","要望","","","","","","","2016-03-02 00:00:00","2016-03-03 00:00:00","2016-03-04 00:00:00","LM)谷","B2)打越","","保守","","","","","","","",""
"1","610","6420","得意先マスタ","","住所が変更となる得意先の情報を更新しようとし、履歴を作成するために利用開始日を変更して更新を掛けるとエラーとなった。","履歴作成時の不具合。
管理項目を増やした際（コメント欄の追加した際）に、履歴作成時の対応が考慮漏れしていた。","障害","","","","","","","2016-03-22 00:00:00","2016-03-23 00:00:00","2016-03-23 00:00:00","LM)谷","B2)打越","","保守","","","","","","","",""
"1","611","6430","期間集計","","本年の4月改正で薬価が変更となる。3月4日に公開された薬価を参考に、期間集計画面（帳票、CSV出力）で現薬価と新旧薬価（新または旧、出力する時期で解釈が異なる。）の両方を表示（出力）したい。","","要望","","","","","","","2016-03-22 00:00:00","2016-03-23 00:00:00","2016-03-23 00:00:00","LM)谷","B2)打越","","保守","","","","","","","",""
"1","613","6441","薬価の引用","","前項に引き続き
告知薬価というのがあり、ここに値が入っている際は、こ告知日から改定日までの期間、改定日以降の新薬価がセットされるとのこと。","告知日から改定日までの期間における薬価の引用処理が考慮されていないかった。修正を行う。
・納品書発行
・仕切価マスタ生成
・請求書発行
・期間集計
・お買い物集計","障害","","","","","","","2016-03-29 00:00:00","2016-04-01 00:00:00","2016-04-04 00:00:00","LM)谷","B2)打越","","保守","","","","","","","",""
"1","615","6450","売掛金管理","","範囲指定で表示される明細データが変","締め日の設定値の修正を2015年12月に行っているが、この修正が不具合を引き起こしていた。
基にもどしました。が、何のために修正していたのか思い出せないため、注意して頂きたくお願いします。","障害","","","","","","","2016-04-19 00:00:00","","2016-04-20 00:00:00","LM)谷","B2)打越","","保守","","","","","","","",""
"1","617","6460","期間集計","","JANコードで集約して情報を表示する際に
卸の情報を表示出来ないか？
・単独の卸から購入の場合は、卸名称を表示
・複数の卸から購入の場合は、空白表示
※その他、統計","出来ない事は無いと思いますが
　大変なロジックになると思います。","質問","","","","","","","2016-04-20 00:00:00","","2016-04-20 00:00:00","LM)谷","B2)打越","","保守","","","","","","","",""
"1","619","6471","調査","","旭山の商品で、薬価の88.5%でないといけないものが異なる値で購入価も販売価も設定されている。
何故か？","調査結果、一括生成対象外の商品であった。
旭山向けが大多数であるが、一括生成対象外のものが１３９件程存在した。薬価改正もあり、価格の見直し、または取消（削除）が必要なものがあると思われる。
DBのツールで一覧を出力し、谷さんへ提示させて頂いた。","依頼","","","","","","","2016-05-09 00:00:00","","2016-05-09 00:00:00","LM)谷","B2)打越","","保守","","","","","","","",""
"1","621","6480","サイトマスタ保守","","訂正処理でＤＢ更新エラーが発生","宗像ＣＬ（法人）、バイタルネットの組み合わせで”覚書”欄を削除し更新したところＤＢエラーとなる。
原因：料率が未設定の項目（行）があった場合、更新処理（update)で料率無しとなり式が成立していなかった。
未設定の場合は０とするように修正を行う。","障害","","","","","","","2016-05-19 00:00:00","","2016-05-19 00:00:00","LM)谷","B2)打越","","保守","","","","","","","",""
"1","623","6490","請求書発行","","取扱手数料の明細を追加する処理が追加されてデータの背景色が赤色（異常警告）となっている。","原因：購入価がセットされていないためだった。
対策：販売価と同じ値を購入価にセットすること。","障害","","","","","","","2016-06-02 00:00:00","","2016-06-07 00:00:00","LM)谷","B2)打越","","保守","","","","","","","",""
"1","624","6500","問合せ","","かんな、琉薬でJAN 4987123127127 のデータが明細画面で背景色が赤色になる。なぜか？","かんな、琉薬のデータをダウンロードされたのが9/5日で仕切価マスタの生成が実施されていないようです。
仕切価マスタを生成し、再度実施をお願いします。","調査","","","","","","","2016-09-05 00:00:00","","2016-09-05 00:00:00","LM)谷","B2)打越","","保守","","","","","","","",""
"1","625","6501","問合せ","","大谷地薬局、モロオ様のデータで　伝票番号3688行番号2のデータが、ＪＡＮコードが存在するにも関わらず、独自コードの区分で”097103”で設定されてきた。
15万円と高価故、薬価が設定されないのはプロ数の算出等で影響が大きいので何とかならないか？","正しいJANコードの製品を同一日に納品されているので、ダウンロードデータの商品コードを独自コードからJANコードに修正しました。","調査","","","","","","","2016-09-05 00:00:00","","2016-09-05 00:00:00","LM)谷","B2)打越","","保守","","","","","","","",""
"1","626","6510","問合せ","","ライラックメディカルで取り扱っている薬品の一覧を抽出出来ないか？
目的：卸業としては、薬品に添付されてくる添付情報（紙）を、取り扱っている商品分、準備しておかないといけないらしい。その為に使用したい。","ＤＢ検索にＳＱＬを登録するだけで対応可能と思います。
”ＬＭ取扱商品一覧”として登録します。","依頼","","","","","","","2016-09-23 00:00:00","","2016-09-23 00:00:00","LM)谷","B2)打越","","保守","","","","","","","",""
"1","627","6520","要望","","№１　先週発生した話
　　　①精算一覧帳票に会社名を印字したい。（フッターの右下）
　　　②精算一覧帳票のタイトルを「精算書」にしたい。
　　　③精算書の伝票番号が欠けないないようにしてほしい。
　　　　　－文字フォントを小さくします。

№２　請求書作成の明細画面での機能
　　　伝票区分が３１値引き、４１値増しの伝票は、得意先へ行かない
　　　ように、デフォルトでチェックボックスをオフ設定している。
　　　◆発伝価設定方式が『手数料方式』（薬局向けの新対応した件）の
　　　　場合は、３１値引き、４１値増し伝票でもオフ設定せず、オン
　　　　として貰いたい。
","","要望","","","","","","","2016-10-28 00:00:00","","2016-11-02 00:00:00","LM)谷","B2)打越","","有償","","","","","","","",""
"1","628","6521","要望","","№３　先発品と後発品の算定率を別に設けたい。
　　　現在は、取引額の算定率は1種類しか設定できない。これを先発品と
　　　後発品で別に設けたい。
　　　・テーブルではサイトマスタの変更
　　　・仕切価マスタ一括生成関連プログラムの修正
　　　・請求書発行プログラムの修正
　　　・漏れがないかチェック件乙が必要","","要望","","","","","","","2016-10-28 00:00:00","2016-11-30 00:00:00","2016-12-12 00:00:00","LM)谷","B2)打越","","有償","","","","","","","",""
"1","629","6530","問合せ","","サイトマスタの利率を変更しても、明細画面の利率表示が変更されない。","鑑データ作成時の利率情報を引き継ぐため、再引用はしていない。
⇒ダウンロード再取得を行った際は、表示情報も更新する仕組みと修正します。","調査","","","","","","","2016-11-02 00:00:00","2016-11-30 00:00:00","2016-12-12 00:00:00","LM)谷","B2)打越","","保守","","","","","","","",""
"1","630","6540","単価エラー","","総括値引き、総括値増しの明細を追加すると、単価エラーとなって表示される。","プログラム不具合。単価エラーのチェックを行わなくても良い判定を行う順番を間違えており、伝票区分が値引き、値増しの際は、最初に判定を行なわなくとも良いと判断しないといけないところ、後回しになっていたため、他の条件で一致し、仕切価マスタに無いというエラーに該当するようになっていた。","障害","","","","","","","2016-11-07 00:00:00","","2016-11-07 00:00:00","LM)谷","B2)打越","","保守","","","","","","","",""
"1","631","6550","請求書発行","","請求書に合計欄（明細部の横合計）を追加してほしい。","後発品対応の費用に含めることとする。
14日に柏尾様経由で発生した依頼。
19日変更後のレイアウトを谷さんに承認頂き、正式にリリースを行った。","要望","","","","","","","2016-12-14 00:00:00","","2016-12-19 00:00:00","LM)坂元","B2)打越","","有償","","","","","","","",""
"1","632","6560","納品データ","","納品データの取り込みでエラーとなる。
一意制約エラー","モロオから東札幌向けのデータで伝票番号と行番号が同じものがあった。(20161214 )","調査","","","","","","","2016-12-21 00:00:00","","2016-12-21 00:00:00","LM)谷","B2)打越","","保守","","","","","","","",""
"1","633","6570","精算書","","精算値引き機能の明細画面において、明細行のチェックボックスをＯＦＦにしても、精算書に出力されてしまう。出力しないようにしてほしい。","ＣＳＶ出力では、ＯＦＦのものは出力していませんでした。同じ仕様として修正させて頂きます。","障害","","","","","","","2017-01-11 00:00:00","","2017-01-11 00:00:00","LM)谷","B2)打越","","保守","","","","","","","",""
"1","634","6580","納品データ","","納品データの取り込みでエラーとなる。
一意制約エラー","モロオから東札幌(2118122311)向けのデータで伝票番号と行番号が同じものがあった。 
作成時刻　12:45:23 と 21:32:09
伝票日付　20170130
伝票番号　66127-01,  66131-01","調査","","","","","","","2017-02-01 00:00:00","","2017-02-01 00:00:00","LM)谷","B2)打越","","保守","","","","","","","",""
"1","636","6600","請求書発行","","得意先マスタで登録したメモが鑑一覧に表示されない。","利用開始日、終了日の期間を抽出条件に入れていなかったため、以前の得意先の情報からメモ","障害","","","","","","","2017-03-06 00:00:00","","2017-03-07 00:00:00","NJC)柏尾様経由","B2)打越","","保守","","","","","","","",""
"1","638","6710","納品データ","","納品データの取り込み処理でＤＢ異常（一意制約違反）が発生した。","６月１５日にダウンロードした納品データで、モロオのデータだけ、５月分の情報が混入していた。
５月分のデータの削除し、取り込みを行って頂いた。","依頼","","","","","","","2017-06-15 00:00:00","","2017-06-15 00:00:00","LM)谷","B2)打越","","保守","","","","","","","",""
"2","1","10","受注","","得意先が２０社ほどあるようですが、注文は、紙（注文書）のみでしょうか？　データでの取込みもありますか？
管理情報は共通化出来ますか？","紙（注文書）と現品票（4枚組）が届く。
※データでの受け取りは無い。
　－管理情報の共通化（項目）は全項目共通とはならない。","質問","","","","","","","2016-09-02 00:00:00","2016-09-06 00:00:00","2016-09-06 00:00:00","B2)打越","MC)米倉様","","","","","","","","","",""
"2","2","20","受注","","内示（フォーキャスト）データと確定データという2段階の注文データの形式でしょうか？
確定データのみでしょうか？","内示（フォーキャスト）は無い。確定注文のみ。
一カ月分が確定される。","質問","","","","","","","2016-09-02 00:00:00","2016-09-06 00:00:00","2016-09-06 00:00:00","B2)打越","MC)米倉様","","","","","","","","","",""
"2","3","30","受注","","生産管理データと販売管理データ（製番管理用）のデータが紐付かない注文データの形式とかありますか？","２系統の通知ルートは無い。
紙による注文書と現品票（4枚組）を意識しておけばOK.","質問","","","","","","","2016-09-02 00:00:00","2016-09-06 00:00:00","2016-09-06 00:00:00","B2)打越","MC)米倉様","","","","","","","","","",""
"2","4","40","発注","","仕入先が40社ほどあるようですが、発注は、紙（発注書）のみでしょうか？　ＣＳＶデータで出力し送信（Mailなど）も考慮が必要でしょうか？","発注は紙のみ。
CSV出力機能は、あれば良い。","質問","","","","","","","2016-09-02 00:00:00","2016-09-06 00:00:00","2016-09-06 00:00:00","B2)打越","MC)米倉様","","","","","","","","","",""
"2","5","50","発注","","受注の段階で内示データを受けている場合
　同様に内示データを仕入先へ通知する必要がありますか？","内示データは受けていない。","質問","","","","","","","2016-09-02 00:00:00","2016-09-06 00:00:00","2016-09-06 00:00:00","B2)打越","MC)米倉様","","","","","","","","","",""
"2","6","60","発注","","オーダー番号（発注伝票番号）と得意先からの注文番号（内部で取り込む際の受注番号）と得意先の製品番号、仕入先の生産（製品番号）とかを紐づけ管理する必要がありますか？
※トレーサビリティ関連　、　現品票関連","無い。","質問","","","","","","","2016-09-02 00:00:00","2016-09-06 00:00:00","2016-09-06 00:00:00","B2)打越","MC)米倉様","","","","","","","","","",""
"2","7","70","現品票","","現品票（納入指示書、納品書、受領書、現品票）のカードは、全ての得意先で共通レイアウトですか？","異なる。例）鶴盛工業とJバスとかでは異なる。
※管理情報項目は最大公約数的な考え方で、全ての項目を網羅できるように設定する。但し、登録必須とはしない。","質問","","","","","","","2016-09-02 00:00:00","2016-09-06 00:00:00","2016-09-06 00:00:00","B2)打越","MC)米倉様","","","","","","","","","",""
"2","8","80","現品票","","現品票（納入指示書、納品書、受領書、現品票）は、自社で印刷ですか？　得意先で印刷したものを現物として頂くのですか？","得意先のものを頂く。（現物が届く）","質問","","","","","","","2016-09-02 00:00:00","2016-09-06 00:00:00","2016-09-06 00:00:00","B2)打越","MC)米倉様","","","","","","","","","",""
"2","9","90","現品票","","現品票（納入指示書、納品書、受領書、現品票）の流れが判りません。
通常、得意先から受注した場合、生産した製品に現品票を貼り付けで納入するわけです。が、
今回頂いておりますサンプルから推定しますと、鶴盛様からエムシー様、エムシー様は、これを【Ｏ社】へ発注し、Ｏ社が鶴盛（小松工場）様へ納めるのか、Ｏ社が直接Ｊバス小松工場へ納めるのか？
また、納める際に現物に貼る現品票は、どこが発行したものを貼るのか？","１．4枚つづりの現品票（納入指示書、納品書、受領書、現品票）の最後の現品票を切取、切り取ったものを仕入先へ現物として渡す。
２．仕入先は、製作した品物に、現品票を貼り、指定の納入先へ搬入する。

※コマツのように、納品書・受領書をもって行き、機械でチェックしてもらう運用は無い。仕入先からの納入報告により、納品書と受領書（現品票の２枚）を、得意先へ送り、受領印を押下して頂いた受領書を返送して頂く。
◆信用関係で伝票が動いている。","質問","","","","","","","2016-09-02 00:00:00","2016-09-06 00:00:00","2016-09-06 00:00:00","B2)打越","MC)米倉様","","","","","","","","","",""
"2","10","100","現品票","","同じ現品票（納入指示書、納品書、受領書、現品票）を複数枚印刷（またはコピー）し、複数の現物に貼る運用はありますか？

※注文した製品を納める際、１つのパレットに収まりきらない時など！","現品票を渡した先（仕入先）で、必要枚数をコピー（複写）して使用している。
機械印刷の機能は、必要無い。","質問","","","","","","","2016-09-02 00:00:00","2016-09-06 00:00:00","2016-09-06 00:00:00","B2)打越","MC)米倉様","","","","","","","","","",""
"1","238","1640","仕入先別拠点情報マスタ","","複数登録すると利用開始日が連動している。","利用開始日を訂正登録すると、同じ仕入先コード、仕入先口座コードを持つ他の拠点情報の利用開始日も修正されてしまう。","障害","完了","","","","","","2013-01-17 00:00:00","","2013-01-18 00:00:00","LM)青木","B2)打越","","","","","","","","","",""
"1","239","1650","得意先マスタ","","得意先マスタの得意先コードを修正した後に、得意先口座マスタを修正しようとすると、古い得意先コードでは表示できないため、削除も訂正も出来ない。","キー部であるコードを変更する場合は、位置関係が子である得意先別口座コードを削除し、その後、得意先マスタを修正、最後に得意先別口座コードを再登録する手順となります。","質問","完了","","","","","","2013-01-17 00:00:00","","2013-01-18 00:00:00","LM)青木","B2)打越","","","","","","","","","",""
"1","240","1660","仕切価マスタ","","仕切価マスタ自動生成処理条件の追加
※　卸発伝価＝購入価で販売価は薬価に対し○○％　※小数点以下切り捨てという条件。
　薬価がない場合の運用と前回の２条件に加えて
　本条件のサイトマスタ登録と仕切価マスタ生成が出来る様に検討をお願いします。
　","「包装薬価」が無い品目があった場合には、、
卸発伝価 = 購入価= 販売価として設定していただければと思います。
◆現状機能は仕様とおりです。","質問","完了","","","","","","2013-01-16 00:00:00","","2013-01-17 00:00:00","NJC)柏尾","LM)青木","","","","","","","","","",""
"1","241","1670","サイトマスタ","CPEMNT12","全得意先・仕入先を一覧で出せませんか？","訂正を行う際は、部署、得意先、仕入先を全て入力し、データを抽出しないと訂正出来ない仕様とする。
表示（帳票印刷）のみの場合は、得意先及び仕入先の入力を省略可能とする。
・得意先、仕入先の双方を省くと全組合せを表示（遅い）
・得意先を省くと、指定した仕入先と全得意先の組合せを表示（得意先のﾌｨｰﾙﾄﾞでEnerｷｰを押さず、Tabｷｰで仕入先へ飛ぶかﾏｳｽで仕入先のﾌｨｰﾙﾄﾞにﾌｫｰｶｽを当てること。
・仕入先を省くと、指定した得意先と全仕入先の組合せを表示","要望","完了","","","","","","2013-01-16 00:00:00","2013-01-24 00:00:00","2013-01-24 00:00:00","NJC)柏尾","B2)打越","","","","","","","","","",""
"1","242","1680","統計データ","","2年ごとの薬価改正時の対応として、資料として妥結価格の要求がある。
現在は仕切価マスターの自動生成を行っているため、明確な単価算出が難しいですが　○月○日の妥結時点価格を抽出する必要が出てきそうと思いました。","","課題","","","","","","","2013-01-16 00:00:00","","","NJC)柏尾","","","","","","","","","","",""
"1","243","1681","統計データ","","堀部長からの統計要求に関して
坂元、青木にて「ＤＢ検索」を有効に利用したいとのご要望がありました。
最終的にお金をかけて行う必要もあるが、当面はＤＢ検索の機能で対応できないだろうか？
  との要望です。","","課題","","","","","","","2013-01-16 00:00:00","","","LM)坂元","","","","","","","","","","",""
"1","246","1970","納品データ取込","","有効期限／ロット番号は必要なし","1/16 坂元様、青木様、谷様とNJC)柏尾様との打合せ上において再確認された事項です。","課題","完了","","","","","","2013-01-16 00:00:00","","2013-01-16 00:00:00","NJC)柏尾","LM)坂元","","","","","","","","","",""
"1","247","1971","納品データ取込","","納品データのアップロード機能","1/16 坂元様、青木様、谷様とNJC)柏尾様との打合せ上においては、必要に感じるとのこと。堀部長へ再確認要項目とされました。

◆不要","課題","回答待ち","","","","","","2013-01-16 00:00:00","","","NJC)柏尾","","","","","","","","","","",""
"1","248","1980","チェック機能","CPECHK01","確定請求データで販売価と購入価が同じもの（自動生成時に薬価が無いため、同じになったもの）を抽出、一覧表示（印刷）出来る機能がほしい。","確定請求データの請求月度と部署、得意先、仕入先を指定し、販売価と購入価が同じ、売上伝票及び返品伝票を抽出し表示する。及び表示中のデータを帳票出力できることとする。","課題","完了","","","","","","2013-01-16 00:00:00","2013-01-24 00:00:00","2013-01-24 00:00:00","NJC)柏尾","B2)打越","","","","","","","","","",""
"1","250","1991","仕切価の設定","","同上","【仕切価マスタの個別生成】
・卸発伝価識別として4種類の選択を可能とする。
・卸発伝価識別に対応した価格設定ロジックを追加。
【仕切価マスタの一括生成】
サイトマスタの卸発伝価識別に追加された情報に従い、販売価、購入価の設定仕様を追加する。","要望","完了","","","","","","2013-01-16 00:00:00","2013-01-28 00:00:00","2013-01-28 00:00:00","NJC)柏尾","B2)打越","","","","","","","","","",""
"1","251","1992","仕切価の設定","","同上","【請求書発行】
サイトマスタの卸発伝価識別に追加された情報に従い、返品時の価格未設定に対応する。","要望","完了","","","","","","2013-01-16 00:00:00","2013-01-28 00:00:00","2013-01-28 00:00:00","NJC)柏尾","B2)打越","","","","","","","","","",""
"1","252","1993","仕切価の設定","","同上","【請求データ単価確認】
販売価が購入価より小さい時の対応を追加する。","要望","完了","","","","","","2013-01-21 00:00:00","2013-01-28 00:00:00","2013-01-28 00:00:00","NJC)柏尾","B2)打越","","","","","","","","","",""
"1","253","1994","仕切価の設定","","同上","【仕切価マスタ確認】
販売価が購入価より小さい時の対応を追加する。","要望","完了","","","","","","2013-01-21 00:00:00","2013-01-28 00:00:00","2013-01-28 00:00:00","NJC)柏尾","B2)打越","","","","","","","","","",""
"1","255","2010","メニュー","","「○○マスター」　と　「○○マスタ」　の表記が混在している。
 「マスタ」に統一してほしい。","了解しました。","","完了","","","","","","2013-01-21 00:00:00","2013-01-28 00:00:00","2013-01-28 00:00:00","NJC)柏尾","B2)打越","","","","","","","","","",""
"1","256","2020","追加仕様","","MEDI-CODE以外の卸請求書対応について
⇒現状、坂元氏作成のＥｘｃｅｌ（マクロ）で請求書作成をしている卸分をLMSに取り込み請求書を発行したい。
　※900明細以上あり、手入力は不可。
掛け管理を考えると、LMSに入力をしていく方がよいと考える。","作成完了済みの請求書（Ｅｘｃｅｌ）から取り込むのか？
または、Ｅｘｃｅｌに貼り付けるデータ（メール等で入手したデータと推測）を取り込むのか？
仕様を含め、打合せが必要。","要望","","","","","","","2013-01-25 00:00:00","","","LM)坂元","","","","","","","","","","",""
"1","258","2040","サイトマスタ","","・拠点（振込み先）を設定できるようにする。","*修正完了","要望","完了","","","","","","2013-01-30 00:00:00","","2013-02-05 00:00:00","NJC)柏尾","B2)打越","","","","","","","","","",""
"1","259","2050","出金処理","","出金処理で、拠点情報をサイトマスタから取得し初期設定するように変更する。","*修正完了","要望","完了","","","","","","2013-01-30 00:00:00","","2013-02-05 00:00:00","NJC)柏尾","B2)打越","","","","","","","","","",""
"1","260","2051","出金処理","","・支払申請書に自動引き落とし欄（項目）を追加
・得意先名が可能な限り表示されるように、文字サイズを小さくする。","*修正完了","要望","完了","","","","","","2013-01-30 00:00:00","","2013-02-05 00:00:00","NJC)柏尾","B2)打越","","","","","","","","","",""
"1","262","2070","仕切価マスタ確認","","[提案]
①明細に「先発・後発」情報を追加する。
②抽出条件に「先発：後発：全て」を追加する。
③抽出されたデータ全てに対し、「一括設定」情報を
　「設定」「解除」する機能（ボタン）を追加する。
　*個別設定は出来ない。全てに対してのみ。 ","*修正完了","課題","完了","","","","","","2013-01-30 00:00:00","","2013-02-05 00:00:00","NJC)柏尾","B2)打越","","","","","","","","","",""
"1","263","2080","仕入先別拠点情報マスタ","","拠点コードの検索画面に、名称１だけでなく名称２も表示してほしい。","","要望","完了","","","","","","2013-02-06 00:00:00","","2013-02-08 00:00:00","NJC)柏尾","B2)打越","","","","","","","","","",""
"1","264","2081","サイトマスタ","","拠点情報を選択するコンボボックスには、仕入先別拠点情報の金融機関の銀行口座で集約を掛け、最初に見つかった拠点の名称１をセットする。","","要望","完了","","","","","","2013-02-06 00:00:00","","2013-02-08 00:00:00","NJC)柏尾","B2)打越","","","","","","","","","",""
"1","265","2082","出金処理","","支払申請書の拠点情報は、仕入先別拠点情報の名称１を印字するように変更する。
＊明細一覧画面の拠点情報選択は、現状のままとする。","","要望","完了","","","","","","2013-02-06 00:00:00","","2013-02-08 00:00:00","NJC)柏尾","B2)打越","","","","","","","","","",""
"1","266","2090","出金処理","","支払申請書の印字内容がおかしい。","内訳が重複印字される。","障害","完了","","","","","","2013-02-13 00:00:00","","2013-02-13 00:00:00","NJC)柏尾","B2)打越","","","","","","","","","",""
"1","267","2100","仕切価マスタ保守","","仕切価マスタ一括生成において「DBエラー」が発生した。","同じ仕入先から同一の得意先で異なる得意先別口座に対し同じ商品を納入しており、且つ、同じ商品が同一伝票日付で複数（異なる伝票番号）発生していた時、仕切価マスタの生成時において利用終了日の取得方法に間違いがありました。
　[対処]
　　利用終了日の取得方法を修正しました。","障害","完了","","","","","","2013-02-14 00:00:00","","2013-02-14 00:00:00","LM)谷","B2)打越","","","","","","","","","",""
"1","268","2200","","","得意先：宗像クリニック　バイタルネットで医材の取引は無いが、鑑が表示されます。","※ 明細として返品データ（3件）が存在します。","質問","完了","","","","","","2013-02-25 00:00:00","","2013-02-26 00:00:00","NJC)柏尾","B2)打越","","","","","","","","","",""
"1","269","2201","","","上記鑑を選択し明細一覧画面を表示しようとするとエラーが表示されます。
”アプリケーションのコンポーネントでハンダルされていない例外が発生”","※ サイトマスタの回収日や差率の値が不正だとエラーになる可能性があります。
調査必要
　　・B2社内ではエラーとはならない。
薬価がNULLの時に発生！
NULLの時は薬価無しの扱いで動作するように修正を行うこと。","障害","完了","","","","","","2013-02-25 00:00:00","","2013-02-27 00:00:00","NJC)柏尾","B2)打越","","","","","","","","","",""
